DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI,P,R,RINFO
19821117,104250.0000,105530.0000,103840.0000,104250.0000,0,0,0,0,0.0000
19821119,104940.0000,105470.0000,104880.0000,104940.0000,0,0,0,0,0.0000
19821122,103380.0000,104310.0000,103030.0000,103380.0000,0,0,0,0,0.0000
19821123,103590.0000,103630.0000,102750.0000,103590.0000,0,0,0,0,0.0000
19821124,103780.0000,104130.0000,103380.0000,103780.0000,0,0,0,0,0.0000
19821125,101000.0000,103750.0000,100560.0000,101000.0000,0,0,0,0,0.0000
19821126,100380.0000,100940.0000,99000.0000,100380.0000,0,0,0,0,0.0000
19821129,101030.0000,101280.0000,100380.0000,101030.0000,0,0,0,0,0.0000
19821130,100940.0000,101190.0000,100530.0000,100940.0000,0,0,0,0,0.0000
19821201,101470.0000,101940.0000,101470.0000,101470.0000,0,0,0,0,0.0000
19821202,101590.0000,101590.0000,101130.0000,101590.0000,0,0,0,0,0.0000
19821203,102560.0000,102780.0000,102160.0000,102560.0000,0,0,0,0,0.0000
19821206,102280.0000,102560.0000,101970.0000,102280.0000,0,0,0,0,0.0000
19821207,101560.0000,102000.0000,101250.0000,101560.0000,0,0,0,0,0.0000
19821208,100030.0000,101440.0000,99840.0000,100030.0000,0,0,0,0,0.0000
19821209,99880.0000,100190.0000,98910.0000,99880.0000,0,0,0,0,0.0000
19821210,100280.0000,100440.0000,100090.0000,100280.0000,0,0,0,0,0.0000
19821213,99560.0000,99880.0000,99380.0000,99560.0000,0,0,0,0,0.0000
19821214,100660.0000,101000.0000,100560.0000,100660.0000,0,0,0,0,0.0000
19821215,100220.0000,100500.0000,100130.0000,100220.0000,0,0,0,0,0.0000
19821216,100410.0000,100500.0000,100090.0000,100410.0000,0,0,0,0,0.0000
19821217,100280.0000,100380.0000,100090.0000,100280.0000,0,0,0,0,0.0000
19821220,100780.0000,100810.0000,99810.0000,100780.0000,0,0,0,0,0.0000
19821221,101530.0000,101560.0000,100590.0000,101530.0000,0,0,0,0,0.0000
19821222,102090.0000,102310.0000,101720.0000,102090.0000,0,0,0,0,0.0000
19821223,102630.0000,102940.0000,101880.0000,102630.0000,0,0,0,0,0.0000
19821224,102750.0000,102750.0000,102530.0000,102750.0000,0,0,0,0,0.0000
19821229,104310.0000,104690.0000,103410.0000,104310.0000,0,0,0,0,0.0000
19821230,104220.0000,104560.0000,104220.0000,104220.0000,0,0,0,0,0.0000
19821231,103410.0000,103940.0000,103310.0000,103410.0000,0,0,0,0,0.0000
19830104,103630.0000,104030.0000,103630.0000,103630.0000,0,0,0,0,0.0000
19830105,103630.0000,103840.0000,103310.0000,103630.0000,0,0,0,0,0.0000
19830106,102720.0000,103160.0000,102660.0000,102720.0000,0,0,0,0,0.0000
19830107,102470.0000,102780.0000,102220.0000,102470.0000,0,0,0,0,0.0000
19830110,102030.0000,102780.0000,102000.0000,102030.0000,0,0,0,0,0.0000
19830111,99440.0000,100970.0000,99280.0000,99440.0000,0,0,0,0,0.0000
19830112,98660.0000,100000.0000,98220.0000,98660.0000,0,0,0,0,0.0000
19830113,99410.0000,99470.0000,98500.0000,99410.0000,0,0,0,0,0.0000
19830114,100560.0000,100940.0000,100030.0000,100560.0000,0,0,0,0,0.0000
19830117,101470.0000,101470.0000,100630.0000,101470.0000,0,0,0,0,0.0000
19830118,100310.0000,101530.0000,100220.0000,100310.0000,0,0,0,0,0.0000
19830119,100560.0000,100590.0000,99750.0000,100560.0000,0,0,0,0,0.0000
19830120,100720.0000,100880.0000,100440.0000,100720.0000,0,0,0,0,0.0000
19830121,100060.0000,101060.0000,100000.0000,100060.0000,0,0,0,0,0.0000
19830124,97720.0000,98690.0000,97590.0000,97720.0000,0,0,0,0,0.0000
19830125,98160.0000,98220.0000,96630.0000,98160.0000,0,0,0,0,0.0000
19830126,98690.0000,99190.0000,98560.0000,98690.0000,0,0,0,0,0.0000
19830127,98130.0000,98660.0000,97910.0000,98130.0000,0,0,0,0,0.0000
19830128,98750.0000,98780.0000,98030.0000,98750.0000,0,0,0,0,0.0000
19830131,97970.0000,98780.0000,97720.0000,97970.0000,0,0,0,0,0.0000
19830201,98190.0000,98190.0000,97470.0000,98190.0000,0,0,0,0,0.0000
19830202,98280.0000,98500.0000,97780.0000,98280.0000,0,0,0,0,0.0000
19830203,99280.0000,99720.0000,98530.0000,99280.0000,0,0,0,0,0.0000
19830204,98880.0000,99720.0000,98660.0000,98880.0000,0,0,0,0,0.0000
19830207,98810.0000,98970.0000,98500.0000,98810.0000,0,0,0,0,0.0000
19830208,99880.0000,100090.0000,99310.0000,99880.0000,0,0,0,0,0.0000
19830209,99910.0000,100250.0000,99810.0000,99910.0000,0,0,0,0,0.0000
19830210,100250.0000,100500.0000,100030.0000,100250.0000,0,0,0,0,0.0000
19830211,100880.0000,100940.0000,100470.0000,100880.0000,0,0,0,0,0.0000
19830214,101440.0000,101440.0000,100630.0000,101440.0000,0,0,0,0,0.0000
19830215,102440.0000,102690.0000,102000.0000,102440.0000,0,0,0,0,0.0000
19830216,102310.0000,102310.0000,101560.0000,102310.0000,0,0,0,0,0.0000
19830217,101720.0000,102560.0000,101500.0000,101720.0000,0,0,0,0,0.0000
19830218,102690.0000,102780.0000,101470.0000,102690.0000,0,0,0,0,0.0000
19830221,101720.0000,102440.0000,101560.0000,101720.0000,0,0,0,0,0.0000
19830222,100810.0000,101160.0000,100380.0000,100810.0000,0,0,0,0,0.0000
19830223,100970.0000,100970.0000,100380.0000,100970.0000,0,0,0,0,0.0000
19830224,101560.0000,101630.0000,101030.0000,101560.0000,0,0,198306,198306,0.0000
19830225,101410.0000,101590.0000,100840.0000,101410.0000,0,0,0,0,-370.0000
19830228,101970.0000,102530.0000,101780.0000,101970.0000,0,0,0,0,0.0000
19830301,101630.0000,101810.0000,101340.0000,101630.0000,0,0,0,0,0.0000
19830302,101970.0000,102190.0000,101470.0000,101970.0000,0,0,0,0,0.0000
19830303,102750.0000,102840.0000,102410.0000,102750.0000,0,0,0,0,0.0000
19830304,103750.0000,103750.0000,103090.0000,103750.0000,0,0,0,0,0.0000
19830307,103810.0000,104190.0000,103750.0000,103810.0000,0,0,0,0,0.0000
19830308,103410.0000,103810.0000,103310.0000,103410.0000,0,0,0,0,0.0000
19830309,103310.0000,103530.0000,102630.0000,103310.0000,0,0,0,0,0.0000
19830310,104500.0000,104690.0000,103940.0000,104500.0000,0,0,0,0,0.0000
19830311,103660.0000,104310.0000,103500.0000,103660.0000,0,0,0,0,0.0000
19830314,104470.0000,104630.0000,104130.0000,104470.0000,0,0,0,0,0.0000
19830315,105340.0000,106310.0000,105250.0000,105340.0000,0,0,0,0,0.0000
19830316,104410.0000,105560.0000,104280.0000,104410.0000,0,0,0,0,0.0000
19830317,104780.0000,104880.0000,104160.0000,104780.0000,0,0,0,0,0.0000
19830318,103910.0000,104750.0000,103720.0000,103910.0000,0,0,0,0,0.0000
19830321,102750.0000,103380.0000,102750.0000,102750.0000,0,0,0,0,0.0000
19830322,103250.0000,103530.0000,103130.0000,103250.0000,0,0,0,0,0.0000
19830323,102530.0000,102940.0000,102030.0000,102530.0000,0,0,0,0,0.0000
19830324,103280.0000,103440.0000,102690.0000,103280.0000,0,0,0,0,0.0000
19830325,103720.0000,103720.0000,103380.0000,103720.0000,0,0,0,0,0.0000
19830328,102840.0000,103250.0000,102630.0000,102840.0000,0,0,0,0,0.0000
19830329,102910.0000,103160.0000,102690.0000,102910.0000,0,0,0,0,0.0000
19830330,103560.0000,103630.0000,103130.0000,103560.0000,0,0,0,0,0.0000
19830331,104160.0000,104380.0000,104060.0000,104160.0000,0,0,0,0,0.0000
19830405,104560.0000,104720.0000,104380.0000,104560.0000,0,0,0,0,0.0000
19830406,106030.0000,106160.0000,105220.0000,106030.0000,0,0,0,0,0.0000
19830407,105560.0000,106090.0000,105530.0000,105560.0000,0,0,0,0,0.0000
19830408,105810.0000,105840.0000,105470.0000,105810.0000,0,0,0,0,0.0000
19830411,106940.0000,107160.0000,106630.0000,106940.0000,0,0,0,0,0.0000
19830412,106440.0000,107560.0000,106410.0000,106440.0000,0,0,0,0,0.0000
19830413,106190.0000,106660.0000,105940.0000,106190.0000,0,0,0,0,0.0000
19830414,106000.0000,106060.0000,105630.0000,106000.0000,0,0,0,0,0.0000
19830415,106000.0000,106440.0000,105970.0000,106000.0000,0,0,0,0,0.0000
19830418,106190.0000,106380.0000,106060.0000,106190.0000,0,0,0,0,0.0000
19830419,105380.0000,106190.0000,105380.0000,105380.0000,0,0,0,0,0.0000
19830420,105250.0000,105560.0000,104910.0000,105250.0000,0,0,0,0,0.0000
19830421,105190.0000,105380.0000,104970.0000,105190.0000,0,0,0,0,0.0000
19830422,104560.0000,105160.0000,104560.0000,104560.0000,0,0,0,0,0.0000
19830425,105250.0000,105310.0000,104940.0000,105250.0000,0,0,0,0,0.0000
19830426,105470.0000,105720.0000,105380.0000,105470.0000,0,0,0,0,0.0000
19830427,105590.0000,105590.0000,105250.0000,105590.0000,0,0,0,0,0.0000
19830428,105440.0000,105720.0000,105310.0000,105440.0000,0,0,0,0,0.0000
19830429,105340.0000,105440.0000,105030.0000,105340.0000,0,0,0,0,0.0000
19830503,105840.0000,106000.0000,105690.0000,105840.0000,0,0,0,0,0.0000
19830504,106470.0000,106530.0000,106130.0000,106470.0000,0,0,0,0,0.0000
19830505,106280.0000,106530.0000,106160.0000,106280.0000,0,0,0,0,0.0000
19830506,105910.0000,106190.0000,105880.0000,105910.0000,0,0,0,0,0.0000
19830509,104720.0000,105810.0000,104660.0000,104720.0000,0,0,0,0,0.0000
19830510,104500.0000,104660.0000,104190.0000,104500.0000,0,0,0,0,0.0000
19830511,104780.0000,104840.0000,104470.0000,104780.0000,0,0,0,0,0.0000
19830512,104530.0000,104810.0000,104500.0000,104530.0000,0,0,0,0,0.0000
19830513,103910.0000,104190.0000,103810.0000,103910.0000,0,0,0,0,0.0000
19830516,104000.0000,104000.0000,103410.0000,104000.0000,0,0,0,0,0.0000
19830517,103970.0000,104000.0000,103560.0000,103970.0000,0,0,0,0,0.0000
19830518,104030.0000,104310.0000,103840.0000,104030.0000,0,0,0,0,0.0000
19830519,104090.0000,104090.0000,103720.0000,104090.0000,0,0,0,0,0.0000
19830520,103840.0000,104060.0000,103780.0000,103840.0000,0,0,0,0,0.0000
19830523,103720.0000,103840.0000,103470.0000,103720.0000,0,0,0,0,0.0000
19830524,104310.0000,104310.0000,104030.0000,104310.0000,0,0,0,0,0.0000
19830525,105530.0000,105560.0000,104690.0000,105530.0000,0,0,198309,198309,0.0000
19830526,105590.0000,106060.0000,105500.0000,105590.0000,0,0,0,0,-320.0000
19830527,106030.0000,106250.0000,105440.0000,106030.0000,0,0,0,0,0.0000
19830531,105440.0000,106380.0000,105410.0000,105440.0000,0,0,0,0,0.0000
19830601,105000.0000,105130.0000,104780.0000,105000.0000,0,0,0,0,0.0000
19830602,105560.0000,105690.0000,104910.0000,105560.0000,0,0,0,0,0.0000
19830603,105280.0000,105380.0000,105060.0000,105280.0000,0,0,0,0,0.0000
19830606,105910.0000,106130.0000,105720.0000,105910.0000,0,0,0,0,0.0000
19830607,105810.0000,106030.0000,105470.0000,105810.0000,0,0,0,0,0.0000
19830608,105190.0000,106000.0000,105030.0000,105190.0000,0,0,0,0,0.0000
19830609,105780.0000,106000.0000,105060.0000,105780.0000,0,0,0,0,0.0000
19830610,106590.0000,106750.0000,105780.0000,106590.0000,0,0,0,0,0.0000
19830613,107840.0000,107940.0000,107160.0000,107840.0000,0,0,0,0,0.0000
19830614,107160.0000,107660.0000,107160.0000,107160.0000,0,0,0,0,0.0000
19830615,106630.0000,106880.0000,106250.0000,106630.0000,0,0,0,0,0.0000
19830616,106660.0000,107090.0000,106660.0000,106660.0000,0,0,0,0,0.0000
19830617,106560.0000,106780.0000,106560.0000,106560.0000,0,0,0,0,0.0000
19830620,105840.0000,106190.0000,105810.0000,105840.0000,0,0,0,0,0.0000
19830621,105160.0000,105910.0000,104880.0000,105160.0000,0,0,0,0,0.0000
19830622,105470.0000,105560.0000,105160.0000,105470.0000,0,0,0,0,0.0000
19830623,105590.0000,105590.0000,105130.0000,105590.0000,0,0,0,0,0.0000
19830624,105530.0000,105810.0000,105470.0000,105530.0000,0,0,0,0,0.0000
19830627,105190.0000,105630.0000,105090.0000,105190.0000,0,0,0,0,0.0000
19830628,104840.0000,104880.0000,104470.0000,104840.0000,0,0,0,0,0.0000
19830629,104500.0000,105340.0000,104500.0000,104500.0000,0,0,0,0,0.0000
19830630,105000.0000,105030.0000,104690.0000,105000.0000,0,0,0,0,0.0000
19830701,105030.0000,105340.0000,104940.0000,105030.0000,0,0,0,0,0.0000
19830704,104220.0000,104470.0000,104160.0000,104220.0000,0,0,0,0,0.0000
19830705,103720.0000,104190.0000,103310.0000,103720.0000,0,0,0,0,0.0000
19830706,102690.0000,103630.0000,102160.0000,102690.0000,0,0,0,0,0.0000
19830707,102440.0000,102970.0000,102030.0000,102440.0000,0,0,0,0,0.0000
19830708,101780.0000,102500.0000,101340.0000,101780.0000,0,0,0,0,0.0000
19830711,101690.0000,101750.0000,101250.0000,101690.0000,0,0,0,0,0.0000
19830712,102090.0000,102340.0000,101560.0000,102090.0000,0,0,0,0,0.0000
19830713,102190.0000,102250.0000,101590.0000,102190.0000,0,0,0,0,0.0000
19830714,103280.0000,103500.0000,102720.0000,103280.0000,0,0,0,0,0.0000
19830715,102220.0000,103030.0000,102060.0000,102220.0000,0,0,0,0,0.0000
19830718,102970.0000,103160.0000,102310.0000,102970.0000,0,0,0,0,0.0000
19830719,102720.0000,103530.0000,102660.0000,102720.0000,0,0,0,0,0.0000
19830720,103340.0000,103530.0000,102970.0000,103340.0000,0,0,0,0,0.0000
19830721,103190.0000,103810.0000,103090.0000,103190.0000,0,0,0,0,0.0000
19830722,102660.0000,102880.0000,102410.0000,102660.0000,0,0,0,0,0.0000
19830725,101500.0000,101780.0000,100940.0000,101500.0000,0,0,0,0,0.0000
19830726,101880.0000,102250.0000,101720.0000,101880.0000,0,0,0,0,0.0000
19830727,101130.0000,102190.0000,101130.0000,101130.0000,0,0,0,0,0.0000
19830728,101090.0000,101220.0000,100560.0000,101090.0000,0,0,0,0,0.0000
19830729,100690.0000,100720.0000,100160.0000,100690.0000,0,0,0,0,0.0000
19830801,100380.0000,100780.0000,100160.0000,100380.0000,0,0,0,0,0.0000
19830802,100750.0000,100940.0000,100310.0000,100750.0000,0,0,0,0,0.0000
19830803,101340.0000,101470.0000,100970.0000,101340.0000,0,0,0,0,0.0000
19830804,101160.0000,101500.0000,101090.0000,101160.0000,0,0,0,0,0.0000
19830805,101220.0000,101220.0000,100280.0000,101220.0000,0,0,0,0,0.0000
19830808,101410.0000,101840.0000,101130.0000,101410.0000,0,0,0,0,0.0000
19830809,101470.0000,101780.0000,101380.0000,101470.0000,0,0,0,0,0.0000
19830810,100750.0000,101340.0000,100630.0000,100750.0000,0,0,0,0,0.0000
19830811,100880.0000,101030.0000,100310.0000,100880.0000,0,0,0,0,0.0000
19830812,101880.0000,101880.0000,101160.0000,101880.0000,0,0,0,0,0.0000
19830815,102910.0000,103690.0000,102840.0000,102910.0000,0,0,0,0,0.0000
19830816,103130.0000,103310.0000,102690.0000,103130.0000,0,0,0,0,0.0000
19830817,102810.0000,103470.0000,102750.0000,102810.0000,0,0,0,0,0.0000
19830818,102780.0000,103410.0000,102560.0000,102780.0000,0,0,0,0,0.0000
